04.03.2026 06:19:18;INFO;Задана уставка: 16
04.03.2026 06:19:26;INFO;Задана уставка: 35
04.03.2026 06:19:31;INFO;Начало испытания
04.03.2026 06:19:35;INFO;Отмена испытания
04.03.2026 06:19:38;INFO;Начало испытания
04.03.2026 06:19:39;INFO;Отмена испытания
04.03.2026 06:20:08;INFO;Задана уставка: 6,3
04.03.2026 06:20:19;INFO;Начало испытания
04.03.2026 06:21:29;INFO;Задана уставка: 6,3
04.03.2026 06:22:05;INFO;Задана уставка: 6,3
04.03.2026 06:25:30;INFO;Задана уставка: 6,3
04.03.2026 06:26:24;INFO;Задана уставка: 6,3
04.03.2026 06:28:56;INFO;Задана уставка: 6,3
04.03.2026 06:29:31;INFO;Начало испытания
04.03.2026 06:29:35;INFO;Отмена испытания
04.03.2026 06:29:36;INFO;Начало испытания
04.03.2026 06:29:40;INFO;Отмена испытания
04.03.2026 06:29:44;INFO;Начало испытания
04.03.2026 06:29:45;INFO;Отмена испытания
04.03.2026 06:29:48;INFO;Начало испытания
04.03.2026 06:29:49;INFO;Отмена испытания
04.03.2026 06:38:25;INFO;Отмена испытания
04.03.2026 06:38:25;INFO;Задана уставка: 6,3
04.03.2026 06:45:14;INFO;Отмена испытания
04.03.2026 06:45:14;INFO;Задана уставка: 6,3
04.03.2026 06:45:28;INFO;Задана уставка: 16
04.03.2026 06:45:30;INFO;Задана уставка: 35
04.03.2026 06:45:32;INFO;Задана уставка: 50
04.03.2026 06:45:35;INFO;Задана уставка: 6,3
04.03.2026 06:45:41;INFO;Задана уставка: 50
04.03.2026 06:48:51;INFO;Отмена испытания
04.03.2026 06:48:51;INFO;Задана уставка: 50
04.03.2026 06:49:09;INFO;Отмена испытания
04.03.2026 06:49:09;INFO;Задана уставка: 50
04.03.2026 06:50:04;INFO;Отмена испытания
04.03.2026 06:50:04;INFO;Задана уставка: 50
04.03.2026 06:50:36;INFO;Отмена испытания
04.03.2026 06:50:37;INFO;Задана уставка: 50
04.03.2026 06:54:13;INFO;Отмена испытания
04.03.2026 06:54:13;INFO;Задана уставка: 50
04.03.2026 07:00:29;INFO;Отмена испытания
04.03.2026 07:00:29;INFO;Задана уставка: 50
04.03.2026 07:00:34;INFO;Начало испытания
04.03.2026 07:00:46;INFO;Начало испытания
04.03.2026 07:01:03;INFO;Начало испытания
04.03.2026 07:03:20;INFO;Задана уставка: 50
04.03.2026 07:03:55;INFO;Задана уставка: 50
04.03.2026 07:04:17;INFO;Задана уставка: 50
04.03.2026 07:04:40;INFO;Задана уставка: 50
04.03.2026 07:05:23;INFO;Задана уставка: 50
04.03.2026 07:06:35;INFO;Задана уставка: 50
04.03.2026 07:07:09;INFO;Задана уставка: 50
04.03.2026 07:07:32;INFO;Начало испытания
04.03.2026 07:07:35;INFO;Отмена испытания
04.03.2026 07:08:56;INFO;Отмена испытания
04.03.2026 07:08:56;INFO;Задана уставка: 50
04.03.2026 07:09:58;INFO;Начало испытания
04.03.2026 07:10:01;INFO;Отмена испытания
04.03.2026 07:10:15;INFO;Начало испытания
04.03.2026 07:10:19;INFO;Отмена испытания
04.03.2026 07:10:26;INFO;Начало испытания
04.03.2026 07:10:30;INFO;Отмена испытания
04.03.2026 07:10:31;INFO;Начало испытания
04.03.2026 07:11:38;INFO;Отмена испытания
04.03.2026 07:11:39;INFO;Начало испытания
04.03.2026 07:11:41;INFO;Отмена испытания
04.03.2026 07:11:43;INFO;Начало испытания
04.03.2026 07:12:33;INFO;Начало испытания
04.03.2026 07:12:33;INFO;Задана уставка: 50
04.03.2026 07:12:35;INFO;Отмена испытания
04.03.2026 07:13:01;INFO;Начало испытания
04.03.2026 07:13:38;INFO;Начало испытания
04.03.2026 07:13:38;INFO;Задана уставка: 50
04.03.2026 07:14:23;INFO;Начало испытания
04.03.2026 07:14:23;INFO;Задана уставка: 50
04.03.2026 07:14:45;INFO;Начало испытания
04.03.2026 07:14:45;INFO;Задана уставка: 50
04.03.2026 07:15:35;INFO;Начало испытания
04.03.2026 07:15:35;INFO;Задана уставка: 50
04.03.2026 07:15:42;INFO;Отмена испытания
04.03.2026 07:15:46;INFO;Начало испытания
04.03.2026 07:16:18;INFO;Начало испытания
04.03.2026 07:16:18;INFO;Задана уставка: 50
04.03.2026 07:16:45;INFO;Начало испытания
04.03.2026 07:16:45;INFO;Задана уставка: 50
04.03.2026 07:17:21;INFO;Начало испытания
04.03.2026 07:17:21;INFO;Задана уставка: 50
04.03.2026 07:20:35;INFO;Начало испытания
04.03.2026 07:20:35;INFO;Задана уставка: 50
04.03.2026 07:27:01;INFO;Начало испытания
04.03.2026 07:27:01;INFO;Задана уставка: 50
04.03.2026 07:28:37;INFO;Начало испытания
04.03.2026 07:28:37;INFO;Задана уставка: 50
04.03.2026 07:29:23;INFO;Задана уставка: 50
04.03.2026 07:29:49;INFO;Задана уставка: 50
04.03.2026 07:30:38;INFO;Задана уставка: 50
04.03.2026 07:33:30;INFO;Задана уставка: 50
04.03.2026 07:34:41;INFO;Задана уставка: 50
04.03.2026 07:34:58;INFO;Задана уставка: 50
04.03.2026 07:35:44;INFO;Задана уставка: 50
04.03.2026 07:35:48;INFO;Начало испытания
04.03.2026 07:35:50;INFO;Отмена испытания
04.03.2026 07:56:26;INFO;Задана уставка: 50
04.03.2026 08:09:59;INFO;Задана уставка: 50
04.03.2026 08:10:52;INFO;Задана уставка: 50
04.03.2026 08:12:30;INFO;Задана уставка: 50
04.03.2026 08:17:43;INFO;Задана уставка: 50
04.03.2026 08:18:07;INFO;Начало испытания
04.03.2026 08:18:09;INFO;Отмена испытания
04.03.2026 08:36:27;INFO;Задана уставка: 50
